Region/Country/Area,,Year,Series,Value,Footnotes
620,Portugal,2010,GDP in current prices (millions of US dollars),"237,881",
620,Portugal,2015,GDP in current prices (millions of US dollars),"199,314",
620,Portugal,2018,GDP in current prices (millions of US dollars),"242,313",
620,Portugal,2019,GDP in current prices (millions of US dollars),"239,987",
620,Portugal,2020,GDP in current prices (millions of US dollars),"228,539",
620,Portugal,1995,GDP per capita (US dollars),"11,705",
620,Portugal,2005,GDP per capita (US dollars),"18,763",
620,Portugal,2010,GDP per capita (US dollars),"22,450",
620,Portugal,2015,GDP per capita (US dollars),"19,223",
620,Portugal,2018,GDP per capita (US dollars),"23,626",
620,Portugal,2019,GDP per capita (US dollars),"23,468",
620,Portugal,2020,GDP per capita (US dollars),"22,413",
620,Portugal,1995,GDP in constant 2010 prices (millions of US dollars),"158,239",
620,Portugal,2005,GDP in constant 2010 prices (millions of US dollars),"201,835",
620,Portugal,2010,GDP in constant 2010 prices (millions of US dollars),"207,893",
620,Portugal,2015,GDP in constant 2010 prices (millions of US dollars),"199,314",
620,Portugal,2018,GDP in constant 2010 prices (millions of US dollars),"216,466",
620,Portugal,2019,GDP in constant 2010 prices (millions of US dollars),"222,273",
620,Portugal,2020,GDP in constant 2010 prices (millions of US dollars),"203,508",
620,Portugal,1995,GDP real rates of growth (percent),4.3,
620,Portugal,2005,GDP real rates of growth (percent),0.8,
620,Portugal,2010,GDP real rates of growth (percent),1.7,
620,Portugal,2015,GDP real rates of growth (percent),1.8,
620,Portugal,2018,GDP real rates of growth (percent),2.8,
620,Portugal,2019,GDP real rates of growth (percent),2.7,
620,Portugal,2020,GDP real rates of growth (percent),-8.4,
630,Puerto Rico,1995,GDP in current prices (millions of US dollars),"43,246",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2005,GDP in current prices (millions of US dollars),"83,915",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2010,GDP in current prices (millions of US dollars),"98,381",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2015,GDP in current prices (millions of US dollars),"103,376",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2018,GDP in current prices (millions of US dollars),"100,925",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2019,GDP in current prices (millions of US dollars),"104,915",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2020,GDP in current prices (millions of US dollars),"103,138",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,1995,GDP per capita (US dollars),"12,122",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2005,GDP per capita (US dollars),"23,105",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2010,GDP per capita (US dollars),"27,482",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2015,GDP per capita (US dollars),"30,571",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2018,GDP per capita (US dollars),"33,203",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2019,GDP per capita (US dollars),"35,765",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2020,GDP per capita (US dollars),"36,052",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,1995,GDP in constant 2010 prices (millions of US dollars),"85,278",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2005,GDP in constant 2010 prices (millions of US dollars),"113,935",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2010,GDP in constant 2010 prices (millions of US dollars),"106,406",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2015,GDP in constant 2010 prices (millions of US dollars),"103,376",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2018,GDP in constant 2010 prices (millions of US dollars),"95,013",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2019,GDP in constant 2010 prices (millions of US dollars),"96,424",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2020,GDP in constant 2010 prices (millions of US dollars),"92,660",Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,1995,GDP real rates of growth (percent),4.5,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2005,GDP real rates of growth (percent),-2,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2010,GDP real rates of growth (percent),-0.4,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2015,GDP real rates of growth (percent),-1,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2018,GDP real rates of growth (percent),-4.1,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2019,GDP real rates of growth (percent),1.5,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
630,Puerto Rico,2020,GDP real rates of growth (percent),-3.9,Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).
634,Qatar,1995,GDP in current prices (millions of US dollars),"8,138",
634,Qatar,2005,GDP in current prices (millions of US dollars),"44,530",
634,Qatar,2010,GDP in current prices (millions of US dollars),"125,122",
634,Qatar,2015,GDP in current prices (millions of US dollars),"161,740",
634,Qatar,2018,GDP in current prices (millions of US dollars),"183,335",
634,Qatar,2019,GDP in current prices (millions of US dollars),"175,838",
634,Qatar,2020,GDP in current prices (millions of US dollars),"146,401",
634,Qatar,1995,GDP per capita (US dollars),"15,850",
634,Qatar,2005,GDP per capita (US dollars),"51,456",
634,Qatar,2010,GDP per capita (US dollars),"67,403",
634,Qatar,2015,GDP per capita (US dollars),"63,039",
634,Qatar,2018,GDP per capita (US dollars),"65,908",
634,Qatar,2019,GDP per capita (US dollars),"62,088",
634,Qatar,2020,GDP per capita (US dollars),"50,815",
634,Qatar,1995,GDP in constant 2010 prices (millions of US dollars),"20,365",
634,Qatar,2005,GDP in constant 2010 prices (millions of US dollars),"51,250",
634,Qatar,2010,GDP in constant 2010 prices (millions of US dollars),"117,318",
634,Qatar,2015,GDP in constant 2010 prices (millions of US dollars),"161,740",
634,Qatar,2018,GDP in constant 2010 prices (millions of US dollars),"166,227",
634,Qatar,2019,GDP in constant 2010 prices (millions of US dollars),"167,515",
634,Qatar,2020,GDP in constant 2010 prices (millions of US dollars),"161,395",
634,Qatar,1995,GDP real rates of growth (percent),2.4,
634,Qatar,2005,GDP real rates of growth (percent),7.5,
634,Qatar,2010,GDP real rates of growth (percent),16.7,
634,Qatar,2015,GDP real rates of growth (percent),4.8,
634,Qatar,2018,GDP real rates of growth (percent),1.2,
634,Qatar,2019,GDP real rates of growth (percent),0.8,
634,Qatar,2020,GDP real rates of growth (percent),-3.7,
410,Republic of Korea,1995,GDP in current prices (millions of US dollars),"566,581",
410,Republic of Korea,2005,GDP in current prices (millions of US dollars),"934,901",
410,Republic of Korea,2010,GDP in current prices (millions of US dollars),"1,144,067",
410,Republic of Korea,2015,GDP in current prices (millions of US dollars),"1,465,773",
410,Republic of Korea,2018,GDP in current prices (millions of US dollars),"1,724,755",
410,Republic of Korea,2019,GDP in current prices (millions of US dollars),"1,651,223",
410,Republic of Korea,2020,GDP in current prices (millions of US dollars),"1,637,896",
410,Republic of Korea,1995,GDP per capita (US dollars),"12,509",
410,Republic of Korea,2005,GDP per capita (US dollars),"19,197",
410,Republic of Korea,2010,GDP per capita (US dollars),"23,091",
410,Republic of Korea,2015,GDP per capita (US dollars),"28,841",
410,Republic of Korea,2018,GDP per capita (US dollars),"33,705",
410,Republic of Korea,2019,GDP per capita (US dollars),"32,235",
410,Republic of Korea,2020,GDP per capita (US dollars),"31,947",
410,Republic of Korea,1995,GDP in constant 2010 prices (millions of US dollars),"604,638",
410,Republic of Korea,2005,GDP in constant 2010 prices (millions of US dollars),"1,021,193",
410,Republic of Korea,2010,GDP in constant 2010 prices (millions of US dollars),"1,261,202",
410,Republic of Korea,2015,GDP in constant 2010 prices (millions of US dollars),"1,465,773",
410,Republic of Korea,2018,GDP in constant 2010 prices (millions of US dollars),"1,601,904",
410,Republic of Korea,2019,GDP in constant 2010 prices (millions of US dollars),"1,637,850",
410,Republic of Korea,2020,GDP in constant 2010 prices (millions of US dollars),"1,623,895",
410,Republic of Korea,1995,GDP real rates of growth (percent),9.6,
410,Republic of Korea,2005,GDP real rates of growth (percent),4.3,
410,Republic of Korea,2010,GDP real rates of growth (percent),6.8,
410,Republic of Korea,2015,GDP real rates of growth (percent),2.8,
410,Republic of Korea,2018,GDP real rates of growth (percent),2.9,
410,Republic of Korea,2019,GDP real rates of growth (percent),2.2,
410,Republic of Korea,2020,GDP real rates of growth (percent),-0.9,
498,Republic of Moldova,1995,GDP in current prices (millions of US dollars),"2,121",
498,Republic of Moldova,2005,GDP in current prices (millions of US dollars),"3,587",
498,Republic of Moldova,2010,GDP in current prices (millions of US dollars),"6,975",
498,Republic of Moldova,2015,GDP in current prices (millions of US dollars),"7,745",
498,Republic of Moldova,2018,GDP in current prices (millions of US dollars),"11,457",
498,Republic of Moldova,2019,GDP in current prices (millions of US dollars),"11,971",
498,Republic of Moldova,2020,GDP in current prices (millions of US dollars),"11,914",
498,Republic of Moldova,1995,GDP per capita (US dollars),489,
498,Republic of Moldova,2005,GDP per capita (US dollars),862,
498,Republic of Moldova,2010,GDP per capita (US dollars),"1,707",
498,Republic of Moldova,2015,GDP per capita (US dollars),"1,903",
498,Republic of Moldova,2018,GDP per capita (US dollars),"2,828",
498,Republic of Moldova,2019,GDP per capita (US dollars),"2,961",
498,Republic of Moldova,2020,GDP per capita (US dollars),"2,954",
498,Republic of Moldova,1995,GDP in constant 2010 prices (millions of US dollars),"4,432",
498,Republic of Moldova,2005,GDP in constant 2010 prices (millions of US dollars),"5,507",
498,Republic of Moldova,2010,GDP in constant 2010 prices (millions of US dollars),"6,452",
498,Republic of Moldova,2015,GDP in constant 2010 prices (millions of US dollars),"7,745",
498,Republic of Moldova,2018,GDP in constant 2010 prices (millions of US dollars),"8,830",
498,Republic of Moldova,2019,GDP in constant 2010 prices (millions of US dollars),"9,155",
498,Republic of Moldova,2020,GDP in constant 2010 prices (millions of US dollars),"8,517",
498,Republic of Moldova,1995,GDP real rates of growth (percent),-1.4,
498,Republic of Moldova,2005,GDP real rates of growth (percent),7.5,
498,Republic of Moldova,2010,GDP real rates of growth (percent),7.1,
498,Republic of Moldova,2015,GDP real rates of growth (percent),-0.3,
498,Republic of Moldova,2018,GDP real rates of growth (percent),4.3,
498,Republic of Moldova,2019,GDP real rates of growth (percent),3.7,
498,Republic of Moldova,2020,GDP real rates of growth (percent),-7,
642,Romania,1995,GDP in current prices (millions of US dollars),"37,430",
642,Romania,2005,GDP in current prices (millions of US dollars),"98,454",
642,Romania,2010,GDP in current prices (millions of US dollars),"166,309",
642,Romania,2015,GDP in current prices (millions of US dollars),"177,731",
642,Romania,2018,GDP in current prices (millions of US dollars),"241,456",
642,Romania,2019,GDP in current prices (millions of US dollars),"249,880",
642,Romania,2020,GDP in current prices (millions of US dollars),"248,716",
642,Romania,1995,GDP per capita (US dollars),"1,630",
642,Romania,2005,GDP per capita (US dollars),"4,597",
642,Romania,2010,GDP per capita (US dollars),"8,124",
642,Romania,2015,GDP per capita (US dollars),"8,920",
642,Romania,2018,GDP per capita (US dollars),"12,378",
642,Romania,2019,GDP per capita (US dollars),"12,904",
642,Romania,2020,GDP per capita (US dollars),"12,929",
642,Romania,1995,GDP in constant 2010 prices (millions of US dollars),"103,249",
642,Romania,2005,GDP in constant 2010 prices (millions of US dollars),"134,303",
642,Romania,2010,GDP in constant 2010 prices (millions of US dollars),"154,410",
642,Romania,2015,GDP in constant 2010 prices (millions of US dollars),"177,731",
642,Romania,2018,GDP in constant 2010 prices (millions of US dollars),"208,646",
642,Romania,2019,GDP in constant 2010 prices (millions of US dollars),"217,385",
642,Romania,2020,GDP in constant 2010 prices (millions of US dollars),"208,841",
642,Romania,1995,GDP real rates of growth (percent),7.1,
642,Romania,2005,GDP real rates of growth (percent),4.7,
642,Romania,2010,GDP real rates of growth (percent),-3.9,
642,Romania,2015,GDP real rates of growth (percent),3,
642,Romania,2018,GDP real rates of growth (percent),4.5,
642,Romania,2019,GDP real rates of growth (percent),4.2,
642,Romania,2020,GDP real rates of growth (percent),-3.9,
643,Russian Federation,1995,GDP in current prices (millions of US dollars),"402,295",
643,Russian Federation,2005,GDP in current prices (millions of US dollars),"771,495",
643,Russian Federation,2010,GDP in current prices (millions of US dollars),"1,539,845",
643,Russian Federation,2015,GDP in current prices (millions of US dollars),"1,363,482",
643,Russian Federation,2018,GDP in current prices (millions of US dollars),"1,657,328",
643,Russian Federation,2019,GDP in current prices (millions of US dollars),"1,687,450",
643,Russian Federation,2020,GDP in current prices (millions of US dollars),"1,483,498",
643,Russian Federation,1995,GDP per capita (US dollars),"2,714",
643,Russian Federation,2005,GDP per capita (US dollars),"5,370",
643,Russian Federation,2010,GDP per capita (US dollars),"10,732",
643,Russian Federation,2015,GDP per capita (US dollars),"9,404",
643,Russian Federation,2018,GDP per capita (US dollars),"11,372",
643,Russian Federation,2019,GDP per capita (US dollars),"11,568",
643,Russian Federation,2020,GDP per capita (US dollars),"10,166",
643,Russian Federation,1995,GDP in constant 2010 prices (millions of US dollars),"723,170",
643,Russian Federation,2005,GDP in constant 2010 prices (millions of US dollars),"1,054,187",
643,Russian Federation,2010,GDP in constant 2010 prices (millions of US dollars),"1,254,602",
643,Russian Federation,2015,GDP in constant 2010 prices (millions of US dollars),"1,363,482",
643,Russian Federation,2018,GDP in constant 2010 prices (millions of US dollars),"1,430,116",
643,Russian Federation,2019,GDP in constant 2010 prices (millions of US dollars),"1,459,190",
643,Russian Federation,2020,GDP in constant 2010 prices (millions of US dollars),"1,416,125",
643,Russian Federation,1995,GDP real rates of growth (percent),-4.1,
643,Russian Federation,2005,GDP real rates of growth (percent),6.4,
643,Russian Federation,2010,GDP real rates of growth (percent),4.5,
643,Russian Federation,2015,GDP real rates of growth (percent),-2,
643,Russian Federation,2018,GDP real rates of growth (percent),2.8,
643,Russian Federation,2019,GDP real rates of growth (percent),2,
643,Russian Federation,2020,GDP real rates of growth (percent),-3,
646,Rwanda,1995,GDP in current prices (millions of US dollars),"1,230",
646,Rwanda,2005,GDP in current prices (millions of US dollars),"2,933",
646,Rwanda,2010,GDP in current prices (millions of US dollars),"6,120",
646,Rwanda,2015,GDP in current prices (millions of US dollars),"8,526",
646,Rwanda,2018,GDP in current prices (millions of US dollars),"9,641",
646,Rwanda,2019,GDP in current prices (millions of US dollars),"10,357",
646,Rwanda,2020,GDP in current prices (millions of US dollars),"10,332",
646,Rwanda,1995,GDP per capita (US dollars),211,
646,Rwanda,2005,GDP per capita (US dollars),332,
646,Rwanda,2010,GDP per capita (US dollars),610,
646,Rwanda,2015,GDP per capita (US dollars),750,
646,Rwanda,2018,GDP per capita (US dollars),784,
646,Rwanda,2019,GDP per capita (US dollars),820,
646,Rwanda,2020,GDP per capita (US dollars),798,
646,Rwanda,1995,GDP in constant 2010 prices (millions of US dollars),"1,392",
646,Rwanda,2005,GDP in constant 2010 prices (millions of US dollars),"4,030",
646,Rwanda,2010,GDP in constant 2010 prices (millions of US dollars),"6,006",
646,Rwanda,2015,GDP in constant 2010 prices (millions of US dollars),"8,526",
646,Rwanda,2018,GDP in constant 2010 prices (millions of US dollars),"10,200",
646,Rwanda,2019,GDP in constant 2010 prices (millions of US dollars),"11,166",
646,Rwanda,2020,GDP in constant 2010 prices (millions of US dollars),"10,791",
646,Rwanda,1995,GDP real rates of growth (percent),33.5,
646,Rwanda,2005,GDP real rates of growth (percent),9.4,
646,Rwanda,2010,GDP real rates of growth (percent),7.3,
646,Rwanda,2015,GDP real rates of growth (percent),8.9,
646,Rwanda,2018,GDP real rates of growth (percent),8.6,
646,Rwanda,2019,GDP real rates of growth (percent),9.5,
646,Rwanda,2020,GDP real rates of growth (percent),-3.4,
659,Saint Kitts and Nevis,1995,GDP in current prices (millions of US dollars),313,
659,Saint Kitts and Nevis,2005,GDP in current prices (millions of US dollars),547,
659,Saint Kitts and Nevis,2010,GDP in current prices (millions of US dollars),760,
659,Saint Kitts and Nevis,2015,GDP in current prices (millions of US dollars),923,
659,Saint Kitts and Nevis,2018,GDP in current prices (millions of US dollars),"1,011",
659,Saint Kitts and Nevis,2019,GDP in current prices (millions of US dollars),"1,045",
659,Saint Kitts and Nevis,2020,GDP in current prices (millions of US dollars),927,
659,Saint Kitts and Nevis,1995,GDP per capita (US dollars),"7,451",
659,Saint Kitts and Nevis,2005,GDP per capita (US dollars),"11,678",
659,Saint Kitts and Nevis,2010,GDP per capita (US dollars),"15,509",
659,Saint Kitts and Nevis,2015,GDP per capita (US dollars),"18,029",
659,Saint Kitts and Nevis,2018,GDP per capita (US dollars),"19,275",
659,Saint Kitts and Nevis,2019,GDP per capita (US dollars),"19,778",
659,Saint Kitts and Nevis,2020,GDP per capita (US dollars),"17,434",
659,Saint Kitts and Nevis,1995,GDP in constant 2010 prices (millions of US dollars),522,
659,Saint Kitts and Nevis,2005,GDP in constant 2010 prices (millions of US dollars),780,
659,Saint Kitts and Nevis,2010,GDP in constant 2010 prices (millions of US dollars),819,
659,Saint Kitts and Nevis,2015,GDP in constant 2010 prices (millions of US dollars),923,
659,Saint Kitts and Nevis,2018,GDP in constant 2010 prices (millions of US dollars),958,
659,Saint Kitts and Nevis,2019,GDP in constant 2010 prices (millions of US dollars),977,
659,Saint Kitts and Nevis,2020,GDP in constant 2010 prices (millions of US dollars),872,
659,Saint Kitts and Nevis,1995,GDP real rates of growth (percent),5.4,
659,Saint Kitts and Nevis,2005,GDP real rates of growth (percent),9.7,
659,Saint Kitts and Nevis,2010,GDP real rates of growth (percent),-0.6,
659,Saint Kitts and Nevis,2015,GDP real rates of growth (percent),1,
659,Saint Kitts and Nevis,2018,GDP real rates of growth (percent),2.9,
659,Saint Kitts and Nevis,2019,GDP real rates of growth (percent),2.1,
659,Saint Kitts and Nevis,2020,GDP real rates of growth (percent),-10.7,
662,Saint Lucia,1995,GDP in current prices (millions of US dollars),739,
662,Saint Lucia,2005,GDP in current prices (millions of US dollars),"1,120",
662,Saint Lucia,2010,GDP in current prices (millions of US dollars),"1,487",
662,Saint Lucia,2015,GDP in current prices (millions of US dollars),"1,810",
662,Saint Lucia,2018,GDP in current prices (millions of US dollars),"2,065",
662,Saint Lucia,2019,GDP in current prices (millions of US dollars),"2,119",
662,Saint Lucia,2020,GDP in current prices (millions of US dollars),"1,617",
662,Saint Lucia,1995,GDP per capita (US dollars),"5,032",
662,Saint Lucia,2005,GDP per capita (US dollars),"6,852",
662,Saint Lucia,2010,GDP per capita (US dollars),"8,540",
662,Saint Lucia,2015,GDP per capita (US dollars),"10,104",
662,Saint Lucia,2018,GDP per capita (US dollars),"11,354",
662,Saint Lucia,2019,GDP per capita (US dollars),"11,591",
662,Saint Lucia,2020,GDP per capita (US dollars),"8,805",
662,Saint Lucia,1995,GDP in constant 2010 prices (millions of US dollars),"1,246",
662,Saint Lucia,2005,GDP in constant 2010 prices (millions of US dollars),"1,556",
662,Saint Lucia,2010,GDP in constant 2010 prices (millions of US dollars),"1,747",
662,Saint Lucia,2015,GDP in constant 2010 prices (millions of US dollars),"1,810",
662,Saint Lucia,2018,GDP in constant 2010 prices (millions of US dollars),"1,994",
662,Saint Lucia,2019,GDP in constant 2010 prices (millions of US dollars),"1,993",
662,Saint Lucia,2020,GDP in constant 2010 prices (millions of US dollars),"1,587",
662,Saint Lucia,1995,GDP real rates of growth (percent),1.1,
662,Saint Lucia,2005,GDP real rates of growth (percent),-0.4,
662,Saint Lucia,2010,GDP real rates of growth (percent),0.5,
662,Saint Lucia,2015,GDP real rates of growth (percent),0.1,
662,Saint Lucia,2018,GDP real rates of growth (percent),2.9,
662,Saint Lucia,2019,GDP real rates of growth (percent),-0.1,
662,Saint Lucia,2020,GDP real rates of growth (percent),-20.4,
670,Saint Vincent & Grenadines,1995,GDP in current prices (millions of US dollars),312,
670,Saint Vincent & Grenadines,2005,GDP in current prices (millions of US dollars),551,
670,Saint Vincent & Grenadines,2010,GDP in current prices (millions of US dollars),681,
670,Saint Vincent & Grenadines,2015,GDP in current prices (millions of US dollars),755,
670,Saint Vincent & Grenadines,2018,GDP in current prices (millions of US dollars),811,
670,Saint Vincent & Grenadines,2019,GDP in current prices (millions of US dollars),825,
670,Saint Vincent & Grenadines,2020,GDP in current prices (millions of US dollars),810,
670,Saint Vincent & Grenadines,1995,GDP per capita (US dollars),"2,890",
670,Saint Vincent & Grenadines,2005,GDP per capita (US dollars),"5,071",
670,Saint Vincent & Grenadines,2010,GDP per capita (US dollars),"6,293",
670,Saint Vincent & Grenadines,2015,GDP per capita (US dollars),"6,921",
670,Saint Vincent & Grenadines,2018,GDP per capita (US dollars),"7,361",
670,Saint Vincent & Grenadines,2019,GDP per capita (US dollars),"7,458",
670,Saint Vincent & Grenadines,2020,GDP per capita (US dollars),"7,298",
670,Saint Vincent & Grenadines,1995,GDP in constant 2010 prices (millions of US dollars),459,
670,Saint Vincent & Grenadines,2005,GDP in constant 2010 prices (millions of US dollars),670,
670,Saint Vincent & Grenadines,2010,GDP in constant 2010 prices (millions of US dollars),716,
670,Saint Vincent & Grenadines,2015,GDP in constant 2010 prices (millions of US dollars),755,
670,Saint Vincent & Grenadines,2018,GDP in constant 2010 prices (millions of US dollars),794,
670,Saint Vincent & Grenadines,2019,GDP in constant 2010 prices (millions of US dollars),798,
670,Saint Vincent & Grenadines,2020,GDP in constant 2010 prices (millions of US dollars),776,
670,Saint Vincent & Grenadines,1995,GDP real rates of growth (percent),7.5,
670,Saint Vincent & Grenadines,2005,GDP real rates of growth (percent),2.5,
670,Saint Vincent & Grenadines,2010,GDP real rates of growth (percent),-3.3,
670,Saint Vincent & Grenadines,2015,GDP real rates of growth (percent),1.3,
670,Saint Vincent & Grenadines,2018,GDP real rates of growth (percent),2.2,
670,Saint Vincent & Grenadines,2019,GDP real rates of growth (percent),0.5,
670,Saint Vincent & Grenadines,2020,GDP real rates of growth (percent),-2.7,
882,Samoa,1995,GDP in current prices (millions of US dollars),202,
882,Samoa,2005,GDP in current prices (millions of US dollars),447,
882,Samoa,2010,GDP in current prices (millions of US dollars),692,
882,Samoa,2015,GDP in current prices (millions of US dollars),787,
882,Samoa,2018,GDP in current prices (millions of US dollars),835,
882,Samoa,2019,GDP in current prices (millions of US dollars),847,
882,Samoa,2020,GDP in current prices (millions of US dollars),772,
882,Samoa,1995,GDP per capita (US dollars),"1,185",
882,Samoa,2005,GDP per capita (US dollars),"2,486",
882,Samoa,2010,GDP per capita (US dollars),"3,722",
882,Samoa,2015,GDP per capita (US dollars),"4,066",
882,Samoa,2018,GDP per capita (US dollars),"4,256",
882,Samoa,2019,GDP per capita (US dollars),"4,299",
882,Samoa,2020,GDP per capita (US dollars),"3,890",
882,Samoa,1995,GDP in constant 2010 prices (millions of US dollars),442,
882,Samoa,2005,GDP in constant 2010 prices (millions of US dollars),703,
882,Samoa,2010,GDP in constant 2010 prices (millions of US dollars),741,
882,Samoa,2015,GDP in constant 2010 prices (millions of US dollars),787,
882,Samoa,2018,GDP in constant 2010 prices (millions of US dollars),817,
882,Samoa,2019,GDP in constant 2010 prices (millions of US dollars),837,
882,Samoa,2020,GDP in constant 2010 prices (millions of US dollars),760,
882,Samoa,1995,GDP real rates of growth (percent),6,
882,Samoa,2005,GDP real rates of growth (percent),5.1,
882,Samoa,2010,GDP real rates of growth (percent),2.4,
882,Samoa,2015,GDP real rates of growth (percent),6.7,
882,Samoa,2018,GDP real rates of growth (percent),0.7,
882,Samoa,2019,GDP real rates of growth (percent),2.4,
882,Samoa,2020,GDP real rates of growth (percent),-9.2,
674,San Marino,1995,GDP in current prices (millions of US dollars),"1,020",
674,San Marino,2005,GDP in current prices (millions of US dollars),"2,027",
674,San Marino,2010,GDP in current prices (millions of US dollars),"2,139",
674,San Marino,2015,GDP in current prices (millions of US dollars),"1,419",
674,San Marino,2018,GDP in current prices (millions of US dollars),"1,655",
674,San Marino,2019,GDP in current prices (millions of US dollars),"1,616",
674,San Marino,2020,GDP in current prices (millions of US dollars),"1,555",
674,San Marino,1995,GDP per capita (US dollars),"39,330",
674,San Marino,2005,GDP per capita (US dollars),"69,139",
674,San Marino,2010,GDP per capita (US dollars),"68,506",
674,San Marino,2015,GDP per capita (US dollars),"42,643",
674,San Marino,2018,GDP per capita (US dollars),"48,997",
674,San Marino,2019,GDP per capita (US dollars),"47,733",
674,San Marino,2020,GDP per capita (US dollars),"45,832",
674,San Marino,1995,GDP in constant 2010 prices (millions of US dollars),"1,332",
674,San Marino,2005,GDP in constant 2010 prices (millions of US dollars),"2,070",
674,San Marino,2010,GDP in constant 2010 prices (millions of US dollars),"1,881",
674,San Marino,2015,GDP in constant 2010 prices (millions of US dollars),"1,419",
674,San Marino,2018,GDP in constant 2010 prices (millions of US dollars),"1,482",
674,San Marino,2019,GDP in constant 2010 prices (millions of US dollars),"1,511",
674,San Marino,2020,GDP in constant 2010 prices (millions of US dollars),"1,412",
674,San Marino,1995,GDP real rates of growth (percent),9.3,
674,San Marino,2005,GDP real rates of growth (percent),2.3,
674,San Marino,2010,GDP real rates of growth (percent),-4.6,
674,San Marino,2015,GDP real rates of growth (percent),-6.2,
674,San Marino,2018,GDP real rates of growth (percent),1.3,
674,San Marino,2019,GDP real rates of growth (percent),2,
674,San Marino,2020,GDP real rates of growth (percent),-6.5,
678,Sao Tome and Principe,1995,GDP in current prices (millions of US dollars),99,
678,Sao Tome and Principe,2005,GDP in current prices (millions of US dollars),126,
678,Sao Tome and Principe,2010,GDP in current prices (millions of US dollars),197,
678,Sao Tome and Principe,2015,GDP in current prices (millions of US dollars),318,
678,Sao Tome and Principe,2018,GDP in current prices (millions of US dollars),415,
678,Sao Tome and Principe,2019,GDP in current prices (millions of US dollars),431,
678,Sao Tome and Principe,2020,GDP in current prices (millions of US dollars),476,
678,Sao Tome and Principe,1995,GDP per capita (US dollars),749,
678,Sao Tome and Principe,2005,GDP per capita (US dollars),801,
678,Sao Tome and Principe,2010,GDP per capita (US dollars),"1,095",
678,Sao Tome and Principe,2015,GDP per capita (US dollars),"1,596",
678,Sao Tome and Principe,2018,GDP per capita (US dollars),"1,968",
678,Sao Tome and Principe,2019,GDP per capita (US dollars),"2,002",
678,Sao Tome and Principe,2020,GDP per capita (US dollars),"2,174",
678,Sao Tome and Principe,1995,GDP in constant 2010 prices (millions of US dollars),141,
678,Sao Tome and Principe,2005,GDP in constant 2010 prices (millions of US dollars),191,
678,Sao Tome and Principe,2010,GDP in constant 2010 prices (millions of US dollars),255,
678,Sao Tome and Principe,2015,GDP in constant 2010 prices (millions of US dollars),318,
678,Sao Tome and Principe,2018,GDP in constant 2010 prices (millions of US dollars),354,
678,Sao Tome and Principe,2019,GDP in constant 2010 prices (millions of US dollars),362,
678,Sao Tome and Principe,2020,GDP in constant 2010 prices (millions of US dollars),373,
678,Sao Tome and Principe,1995,GDP real rates of growth (percent),2,
678,Sao Tome and Principe,2005,GDP real rates of growth (percent),7.1,
678,Sao Tome and Principe,2010,GDP real rates of growth (percent),6.7,
678,Sao Tome and Principe,2015,GDP real rates of growth (percent),3.9,
678,Sao Tome and Principe,2018,GDP real rates of growth (percent),2.9,
678,Sao Tome and Principe,2019,GDP real rates of growth (percent),2.2,
678,Sao Tome and Principe,2020,GDP real rates of growth (percent),3.1,
