Region/Country/Area,,Year,Series,Value,Footnotes
670,Saint Vincent & Grenadines,2005,"Total Sexual Violence at the national level, rate per 100,000",105,
670,Saint Vincent & Grenadines,2010,"Intentional homicide rates per 100,000",23.1,
670,Saint Vincent & Grenadines,2010,"Percentage of male and female intentional homicide victims, Male",39.9,
670,Saint Vincent & Grenadines,2010,"Percentage of male and female intentional homicide victims, Female",5.6,
670,Saint Vincent & Grenadines,2010,"Assault rate per 100,000 population","1,209.10",
670,Saint Vincent & Grenadines,2010,"Kidnapping at the national level, rate per 100,000",1.8,
670,Saint Vincent & Grenadines,2010,"Theft at the national level, rate per 100,000 population","1,756.00",
670,Saint Vincent & Grenadines,2010,"Robbery at the national level, rate per 100,000 population",108.1,
670,Saint Vincent & Grenadines,2010,"Total Sexual Violence at the national level, rate per 100,000",155.2,
670,Saint Vincent & Grenadines,2012,"Assault rate per 100,000 population","1,025.50",
670,Saint Vincent & Grenadines,2012,"Kidnapping at the national level, rate per 100,000",3.7,
670,Saint Vincent & Grenadines,2012,"Theft at the national level, rate per 100,000 population","1,939.40",
670,Saint Vincent & Grenadines,2012,"Robbery at the national level, rate per 100,000 population",147.6,
670,Saint Vincent & Grenadines,2012,"Total Sexual Violence at the national level, rate per 100,000",161.4,
670,Saint Vincent & Grenadines,2013,"Robbery at the national level, rate per 100,000 population",137.2,
670,Saint Vincent & Grenadines,2013,"Total Sexual Violence at the national level, rate per 100,000",210.8,
670,Saint Vincent & Grenadines,2018,"Intentional homicide rates per 100,000",30.9,
670,Saint Vincent & Grenadines,2018,"Percentage of male and female intentional homicide victims, Male",48.2,
670,Saint Vincent & Grenadines,2018,"Percentage of male and female intentional homicide victims, Female",12.9,
670,Saint Vincent & Grenadines,2018,"Assault rate per 100,000 population",476.4,
670,Saint Vincent & Grenadines,2018,"Kidnapping at the national level, rate per 100,000",0.9,
670,Saint Vincent & Grenadines,2018,"Robbery at the national level, rate per 100,000 population",122.5,
670,Saint Vincent & Grenadines,2018,"Total Sexual Violence at the national level, rate per 100,000",204.2,
670,Saint Vincent & Grenadines,2019,"Intentional homicide rates per 100,000",17.2,
670,Saint Vincent & Grenadines,2019,"Percentage of male and female intentional homicide victims, Male",33.9,
670,Saint Vincent & Grenadines,2019,"Percentage of male and female intentional homicide victims, Female",0,
670,Saint Vincent & Grenadines,2019,"Assault rate per 100,000 population",944,
670,Saint Vincent & Grenadines,2019,"Kidnapping at the national level, rate per 100,000",12.7,
670,Saint Vincent & Grenadines,2019,"Total Sexual Violence at the national level, rate per 100,000",232.4,
882,Samoa,2010,"Intentional homicide rates per 100,000",8.6,
882,Samoa,2013,"Intentional homicide rates per 100,000",3.1,
882,Samoa,2018,"Intentional homicide rates per 100,000",6.6,
674,San Marino,2005,"Intentional homicide rates per 100,000",0,
674,San Marino,2010,"Intentional homicide rates per 100,000",0,
674,San Marino,2011,"Intentional homicide rates per 100,000",0,
678,Sao Tome and Principe,2004,"Assault rate per 100,000 population",0.7,
678,Sao Tome and Principe,2010,"Intentional homicide rates per 100,000",3.3,
678,Sao Tome and Principe,2010,"Percentage of male and female intentional homicide victims, Male",0,
678,Sao Tome and Principe,2010,"Percentage of male and female intentional homicide victims, Female",0,
678,Sao Tome and Principe,2010,"Assault rate per 100,000 population",0,
678,Sao Tome and Principe,2010,"Kidnapping at the national level, rate per 100,000",0,
678,Sao Tome and Principe,2010,"Theft at the national level, rate per 100,000 population",8.9,
678,Sao Tome and Principe,2010,"Robbery at the national level, rate per 100,000 population",0.6,
678,Sao Tome and Principe,2010,"Total Sexual Violence at the national level, rate per 100,000",0,
678,Sao Tome and Principe,2011,"Intentional homicide rates per 100,000",3.3,
678,Sao Tome and Principe,2011,"Percentage of male and female intentional homicide victims, Male",0,
678,Sao Tome and Principe,2011,"Percentage of male and female intentional homicide victims, Female",0,
678,Sao Tome and Principe,2011,"Assault rate per 100,000 population",2.2,
678,Sao Tome and Principe,2011,"Kidnapping at the national level, rate per 100,000",0,
678,Sao Tome and Principe,2011,"Theft at the national level, rate per 100,000 population",10.8,
678,Sao Tome and Principe,2011,"Robbery at the national level, rate per 100,000 population",0.5,
678,Sao Tome and Principe,2011,"Total Sexual Violence at the national level, rate per 100,000",0,
682,Saudi Arabia,2005,"Intentional homicide rates per 100,000",1.2,
682,Saudi Arabia,2007,"Intentional homicide rates per 100,000",1.1,
682,Saudi Arabia,2015,"Assault rate per 100,000 population",1.4,
682,Saudi Arabia,2015,"Total Sexual Violence at the national level, rate per 100,000",0.1,
682,Saudi Arabia,2019,"Intentional homicide rates per 100,000",0.8,
682,Saudi Arabia,2019,"Assault rate per 100,000 population",55.1,
682,Saudi Arabia,2019,"Kidnapping at the national level, rate per 100,000",0.2,
682,Saudi Arabia,2019,"Robbery at the national level, rate per 100,000 population",0.4,
682,Saudi Arabia,2019,"Total Sexual Violence at the national level, rate per 100,000",1.9,
686,Senegal,2005,"Assault rate per 100,000 population",2.5,
686,Senegal,2005,"Robbery at the national level, rate per 100,000 population",24.7,
686,Senegal,2010,"Assault rate per 100,000 population",2.4,
686,Senegal,2010,"Theft at the national level, rate per 100,000 population",19.7,
686,Senegal,2010,"Robbery at the national level, rate per 100,000 population",19.7,
686,Senegal,2015,"Intentional homicide rates per 100,000",0.3,
686,Senegal,2015,"Kidnapping at the national level, rate per 100,000",0,
686,Senegal,2015,"Theft at the national level, rate per 100,000 population",17.2,
686,Senegal,2015,"Robbery at the national level, rate per 100,000 population",17.2,
686,Senegal,2015,"Total Sexual Violence at the national level, rate per 100,000",1.7,
686,Senegal,2016,"Total Sexual Violence at the national level, rate per 100,000",0.9,
688,Serbia,2005,"Intentional homicide rates per 100,000",1.6,
688,Serbia,2005,"Percentage of male and female intentional homicide victims, Male",2.3,
688,Serbia,2005,"Percentage of male and female intentional homicide victims, Female",1,
688,Serbia,2005,"Assault rate per 100,000 population",17.6,
688,Serbia,2005,"Kidnapping at the national level, rate per 100,000",0.3,
688,Serbia,2005,"Theft at the national level, rate per 100,000 population",182.4,
688,Serbia,2005,"Robbery at the national level, rate per 100,000 population",32.5,
688,Serbia,2005,"Total Sexual Violence at the national level, rate per 100,000",5.8,
688,Serbia,2010,"Intentional homicide rates per 100,000",1.4,
688,Serbia,2010,"Percentage of male and female intentional homicide victims, Male",2,
688,Serbia,2010,"Percentage of male and female intentional homicide victims, Female",0.9,
688,Serbia,2010,"Assault rate per 100,000 population",15.5,
688,Serbia,2010,"Kidnapping at the national level, rate per 100,000",0.2,
688,Serbia,2010,"Theft at the national level, rate per 100,000 population",177,
688,Serbia,2010,"Robbery at the national level, rate per 100,000 population",40.3,
688,Serbia,2010,"Total Sexual Violence at the national level, rate per 100,000",5.5,
688,Serbia,2015,"Intentional homicide rates per 100,000",1.2,
688,Serbia,2015,"Percentage of male and female intentional homicide victims, Male",1.7,
688,Serbia,2015,"Percentage of male and female intentional homicide victims, Female",0.7,
688,Serbia,2015,"Assault rate per 100,000 population",16,
688,Serbia,2015,"Kidnapping at the national level, rate per 100,000",0.2,
688,Serbia,2015,"Theft at the national level, rate per 100,000 population",275.8,
688,Serbia,2015,"Robbery at the national level, rate per 100,000 population",34.2,
688,Serbia,2015,"Total Sexual Violence at the national level, rate per 100,000",2.8,
688,Serbia,2019,"Intentional homicide rates per 100,000",1,
688,Serbia,2019,"Percentage of male and female intentional homicide victims, Male",1.4,
688,Serbia,2019,"Percentage of male and female intentional homicide victims, Female",0.6,
688,Serbia,2019,"Assault rate per 100,000 population",12.9,
688,Serbia,2019,"Kidnapping at the national level, rate per 100,000",0.1,
688,Serbia,2019,"Theft at the national level, rate per 100,000 population",208,
688,Serbia,2019,"Robbery at the national level, rate per 100,000 population",13.6,
688,Serbia,2019,"Total Sexual Violence at the national level, rate per 100,000",6.4,
688,Serbia,2020,"Intentional homicide rates per 100,000",1,
688,Serbia,2020,"Percentage of male and female intentional homicide victims, Male",1.5,
688,Serbia,2020,"Percentage of male and female intentional homicide victims, Female",0.5,
688,Serbia,2020,"Assault rate per 100,000 population",11.9,
688,Serbia,2020,"Kidnapping at the national level, rate per 100,000",0,
688,Serbia,2020,"Theft at the national level, rate per 100,000 population",176.5,
688,Serbia,2020,"Total Sexual Violence at the national level, rate per 100,000",5.6,
690,Seychelles,2004,"Intentional homicide rates per 100,000",11.4,
690,Seychelles,2004,"Percentage of male and female intentional homicide victims, Male",18.8,
690,Seychelles,2004,"Percentage of male and female intentional homicide victims, Female",4.1,
690,Seychelles,2010,"Intentional homicide rates per 100,000",9.9,
690,Seychelles,2010,"Percentage of male and female intentional homicide victims, Male",16.4,
690,Seychelles,2010,"Percentage of male and female intentional homicide victims, Female",2.9,
690,Seychelles,2014,"Intentional homicide rates per 100,000",17,
690,Seychelles,2014,"Percentage of male and female intentional homicide victims, Male",27.9,
690,Seychelles,2014,"Percentage of male and female intentional homicide victims, Female",5.4,
690,Seychelles,2015,"Intentional homicide rates per 100,000",7.4,
690,Seychelles,2019,"Intentional homicide rates per 100,000",10.2,
694,Sierra Leone,2005,"Intentional homicide rates per 100,000",1.8,
694,Sierra Leone,2008,"Intentional homicide rates per 100,000",3,
694,Sierra Leone,2008,"Assault rate per 100,000 population",324,
694,Sierra Leone,2008,"Theft at the national level, rate per 100,000 population",171.3,
694,Sierra Leone,2008,"Robbery at the national level, rate per 100,000 population",3,
694,Sierra Leone,2008,"Total Sexual Violence at the national level, rate per 100,000",10.2,
694,Sierra Leone,2010,"Intentional homicide rates per 100,000",2.5,
694,Sierra Leone,2015,"Intentional homicide rates per 100,000",1.7,
702,Singapore,2004,"Intentional homicide rates per 100,000",0.5,
702,Singapore,2004,"Assault rate per 100,000 population",13.1,
702,Singapore,2004,"Kidnapping at the national level, rate per 100,000",0,
702,Singapore,2004,"Theft at the national level, rate per 100,000 population",400.4,
702,Singapore,2004,"Robbery at the national level, rate per 100,000 population",19.8,
702,Singapore,2005,"Assault rate per 100,000 population",14.2,
702,Singapore,2005,"Kidnapping at the national level, rate per 100,000",0,
702,Singapore,2005,"Theft at the national level, rate per 100,000 population",496.2,
702,Singapore,2005,"Robbery at the national level, rate per 100,000 population",25.6,
702,Singapore,2010,"Intentional homicide rates per 100,000",0.4,
702,Singapore,2010,"Percentage of male and female intentional homicide victims, Male",0.6,
702,Singapore,2010,"Percentage of male and female intentional homicide victims, Female",0.1,
702,Singapore,2010,"Assault rate per 100,000 population",8.4,
702,Singapore,2010,"Kidnapping at the national level, rate per 100,000",0,
702,Singapore,2010,"Theft at the national level, rate per 100,000 population",356.1,
702,Singapore,2010,"Robbery at the national level, rate per 100,000 population",10.1,
702,Singapore,2010,"Total Sexual Violence at the national level, rate per 100,000",30.8,
702,Singapore,2011,"Intentional homicide rates per 100,000",0.3,
702,Singapore,2011,"Percentage of male and female intentional homicide victims, Male",0.4,
702,Singapore,2011,"Percentage of male and female intentional homicide victims, Female",0.2,
702,Singapore,2011,"Assault rate per 100,000 population",7.7,
702,Singapore,2011,"Kidnapping at the national level, rate per 100,000",0,
702,Singapore,2011,"Theft at the national level, rate per 100,000 population",327.7,
702,Singapore,2011,"Robbery at the national level, rate per 100,000 population",7.5,
702,Singapore,2011,"Total Sexual Violence at the national level, rate per 100,000",29.4,
702,Singapore,2015,"Intentional homicide rates per 100,000",0.3,
702,Singapore,2015,"Percentage of male and female intentional homicide victims, Male",0.4,
702,Singapore,2015,"Percentage of male and female intentional homicide victims, Female",0.1,
702,Singapore,2015,"Assault rate per 100,000 population",8.5,
702,Singapore,2015,"Theft at the national level, rate per 100,000 population",271.9,
702,Singapore,2015,"Robbery at the national level, rate per 100,000 population",2.2,
702,Singapore,2015,"Total Sexual Violence at the national level, rate per 100,000",26,
702,Singapore,2019,"Intentional homicide rates per 100,000",0.2,
702,Singapore,2019,"Percentage of male and female intentional homicide victims, Male",0.2,
702,Singapore,2019,"Percentage of male and female intentional homicide victims, Female",0.3,
702,Singapore,2019,"Assault rate per 100,000 population",6.4,
702,Singapore,2019,"Theft at the national level, rate per 100,000 population",182.1,
702,Singapore,2019,"Robbery at the national level, rate per 100,000 population",1,
702,Singapore,2019,"Total Sexual Violence at the national level, rate per 100,000",32.5,
702,Singapore,2020,"Intentional homicide rates per 100,000",0.2,
702,Singapore,2020,"Percentage of male and female intentional homicide victims, Male",0.2,
702,Singapore,2020,"Percentage of male and female intentional homicide victims, Female",0.2,
702,Singapore,2020,"Assault rate per 100,000 population",7.6,
702,Singapore,2020,"Theft at the national level, rate per 100,000 population",121.4,
702,Singapore,2020,"Total Sexual Violence at the national level, rate per 100,000",28.5,
703,Slovakia,2005,"Intentional homicide rates per 100,000",1.7,
703,Slovakia,2005,"Percentage of male and female intentional homicide victims, Male",2.3,
703,Slovakia,2005,"Percentage of male and female intentional homicide victims, Female",1.2,
703,Slovakia,2005,"Assault rate per 100,000 population",72.2,
703,Slovakia,2005,"Kidnapping at the national level, rate per 100,000",0.3,
703,Slovakia,2005,"Theft at the national level, rate per 100,000 population",350,
703,Slovakia,2005,"Robbery at the national level, rate per 100,000 population",35.5,
703,Slovakia,2010,"Intentional homicide rates per 100,000",1.5,
703,Slovakia,2010,"Percentage of male and female intentional homicide victims, Male",1.9,
703,Slovakia,2010,"Percentage of male and female intentional homicide victims, Female",1.1,
703,Slovakia,2010,"Assault rate per 100,000 population",44.9,
703,Slovakia,2010,"Kidnapping at the national level, rate per 100,000",0.1,
703,Slovakia,2010,"Theft at the national level, rate per 100,000 population",452.7,
703,Slovakia,2010,"Robbery at the national level, rate per 100,000 population",22,
703,Slovakia,2010,"Total Sexual Violence at the national level, rate per 100,000",10.4,
703,Slovakia,2015,"Intentional homicide rates per 100,000",0.8,
703,Slovakia,2015,"Percentage of male and female intentional homicide victims, Male",1.1,
703,Slovakia,2015,"Percentage of male and female intentional homicide victims, Female",0.5,
703,Slovakia,2015,"Assault rate per 100,000 population",34.3,
703,Slovakia,2015,"Kidnapping at the national level, rate per 100,000",1.6,
703,Slovakia,2015,"Theft at the national level, rate per 100,000 population",457.8,
703,Slovakia,2015,"Robbery at the national level, rate per 100,000 population",9.9,
703,Slovakia,2015,"Total Sexual Violence at the national level, rate per 100,000",11.9,
703,Slovakia,2019,"Intentional homicide rates per 100,000",1.4,
703,Slovakia,2019,"Percentage of male and female intentional homicide victims, Male",2,
703,Slovakia,2019,"Percentage of male and female intentional homicide victims, Female",0.5,
703,Slovakia,2019,"Assault rate per 100,000 population",28,
703,Slovakia,2019,"Kidnapping at the national level, rate per 100,000",1.7,
703,Slovakia,2019,"Theft at the national level, rate per 100,000 population",271.1,
703,Slovakia,2019,"Robbery at the national level, rate per 100,000 population",7.5,
703,Slovakia,2019,"Total Sexual Violence at the national level, rate per 100,000",12.8,
703,Slovakia,2020,"Intentional homicide rates per 100,000",1.2,
703,Slovakia,2020,"Percentage of male and female intentional homicide victims, Male",1.2,
703,Slovakia,2020,"Percentage of male and female intentional homicide victims, Female",1,
703,Slovakia,2020,"Assault rate per 100,000 population",23.3,
703,Slovakia,2020,"Kidnapping at the national level, rate per 100,000",1,
703,Slovakia,2020,"Theft at the national level, rate per 100,000 population",256.5,
703,Slovakia,2020,"Total Sexual Violence at the national level, rate per 100,000",11.4,
705,Slovenia,2005,"Intentional homicide rates per 100,000",1,
705,Slovenia,2005,"Percentage of male and female intentional homicide victims, Male",1,
705,Slovenia,2005,"Percentage of male and female intentional homicide victims, Female",1,
705,Slovenia,2005,"Assault rate per 100,000 population",115.5,
705,Slovenia,2005,"Kidnapping at the national level, rate per 100,000",0.2,
705,Slovenia,2005,"Theft at the national level, rate per 100,000 population","1,478.20",
705,Slovenia,2005,"Robbery at the national level, rate per 100,000 population",21.5,
705,Slovenia,2005,"Total Sexual Violence at the national level, rate per 100,000",15.6,
705,Slovenia,2010,"Intentional homicide rates per 100,000",0.7,
705,Slovenia,2010,"Percentage of male and female intentional homicide victims, Male",0.7,
705,Slovenia,2010,"Percentage of male and female intentional homicide victims, Female",0.8,
705,Slovenia,2010,"Assault rate per 100,000 population",106.8,
705,Slovenia,2010,"Kidnapping at the national level, rate per 100,000",0.2,
705,Slovenia,2010,"Theft at the national level, rate per 100,000 population","1,414.90",
705,Slovenia,2010,"Robbery at the national level, rate per 100,000 population",22.7,
705,Slovenia,2010,"Total Sexual Violence at the national level, rate per 100,000",18.4,
705,Slovenia,2015,"Intentional homicide rates per 100,000",1,
705,Slovenia,2015,"Percentage of male and female intentional homicide victims, Male",0.9,
705,Slovenia,2015,"Percentage of male and female intentional homicide victims, Female",1.1,
705,Slovenia,2015,"Assault rate per 100,000 population",74.4,
705,Slovenia,2015,"Kidnapping at the national level, rate per 100,000",0.1,
705,Slovenia,2015,"Theft at the national level, rate per 100,000 population","1,100.70",
705,Slovenia,2015,"Robbery at the national level, rate per 100,000 population",11.2,
705,Slovenia,2015,"Total Sexual Violence at the national level, rate per 100,000",12.5,
705,Slovenia,2019,"Intentional homicide rates per 100,000",0.5,
705,Slovenia,2019,"Percentage of male and female intentional homicide victims, Male",0.6,
705,Slovenia,2019,"Percentage of male and female intentional homicide victims, Female",0.4,
705,Slovenia,2019,"Assault rate per 100,000 population",75.3,
705,Slovenia,2019,"Kidnapping at the national level, rate per 100,000",0.5,
705,Slovenia,2019,"Theft at the national level, rate per 100,000 population",804.9,
705,Slovenia,2019,"Robbery at the national level, rate per 100,000 population",12.2,
705,Slovenia,2019,"Total Sexual Violence at the national level, rate per 100,000",22.5,
705,Slovenia,2020,"Intentional homicide rates per 100,000",0.5,
705,Slovenia,2020,"Percentage of male and female intentional homicide victims, Male",0.5,
705,Slovenia,2020,"Percentage of male and female intentional homicide victims, Female",0.6,
705,Slovenia,2020,"Assault rate per 100,000 population",69.3,
705,Slovenia,2020,"Kidnapping at the national level, rate per 100,000",0.1,
705,Slovenia,2020,"Theft at the national level, rate per 100,000 population",772.3,
705,Slovenia,2020,"Total Sexual Violence at the national level, rate per 100,000",18.1,
90,Solomon Islands,2005,"Intentional homicide rates per 100,000",5.5,
90,Solomon Islands,2005,"Assault rate per 100,000 population",258.1,
90,Solomon Islands,2005,"Theft at the national level, rate per 100,000 population",219,
90,Solomon Islands,2005,"Robbery at the national level, rate per 100,000 population",5.1,
90,Solomon Islands,2005,"Total Sexual Violence at the national level, rate per 100,000",43.4,
90,Solomon Islands,2008,"Intentional homicide rates per 100,000",3.8,
90,Solomon Islands,2008,"Assault rate per 100,000 population",217.9,
90,Solomon Islands,2008,"Theft at the national level, rate per 100,000 population",174.4,
90,Solomon Islands,2008,"Robbery at the national level, rate per 100,000 population",10.3,
90,Solomon Islands,2008,"Total Sexual Violence at the national level, rate per 100,000",24.2,
710,South Africa,2005,"Intentional homicide rates per 100,000",38.7,
710,South Africa,2010,"Intentional homicide rates per 100,000",31,
710,South Africa,2010,"Percentage of male and female intentional homicide victims, Male",52,
710,South Africa,2010,"Percentage of male and female intentional homicide victims, Female",10.6,
710,South Africa,2011,"Intentional homicide rates per 100,000",29.9,
710,South Africa,2011,"Percentage of male and female intentional homicide victims, Male",51.3,
710,South Africa,2011,"Percentage of male and female intentional homicide victims, Female",9.1,
710,South Africa,2015,"Intentional homicide rates per 100,000",33.7,
710,South Africa,2015,"Assault rate per 100,000 population",330.3,
710,South Africa,2015,"Kidnapping at the national level, rate per 100,000",9.1,
710,South Africa,2015,"Robbery at the national level, rate per 100,000 population",337,
710,South Africa,2015,"Total Sexual Violence at the national level, rate per 100,000",93.7,
710,South Africa,2017,"Intentional homicide rates per 100,000",35.7,
710,South Africa,2017,"Percentage of male and female intentional homicide victims, Male",62,
710,South Africa,2017,"Percentage of male and female intentional homicide victims, Female",10.1,
710,South Africa,2017,"Assault rate per 100,000 population",293.5,
710,South Africa,2017,"Kidnapping at the national level, rate per 100,000",9.6,
710,South Africa,2017,"Robbery at the national level, rate per 100,000 population",331.7,
710,South Africa,2017,"Total Sexual Violence at the national level, rate per 100,000",87.9,
710,South Africa,2018,"Intentional homicide rates per 100,000",36.4,
710,South Africa,2018,"Percentage of male and female intentional homicide victims, Male",64.1,
710,South Africa,2018,"Percentage of male and female intentional homicide victims, Female",9.5,
710,South Africa,2020,"Intentional homicide rates per 100,000",33.5,
728,South Sudan,2012,"Intentional homicide rates per 100,000",14.9,
724,Spain,2005,"Intentional homicide rates per 100,000",1.2,
724,Spain,2005,"Percentage of male and female intentional homicide victims, Male",1.8,
724,Spain,2005,"Percentage of male and female intentional homicide victims, Female",0.6,
724,Spain,2005,"Assault rate per 100,000 population",392.6,
724,Spain,2005,"Kidnapping at the national level, rate per 100,000",0.5,
724,Spain,2010,"Intentional homicide rates per 100,000",0.9,
724,Spain,2010,"Percentage of male and female intentional homicide victims, Male",1.1,
724,Spain,2010,"Percentage of male and female intentional homicide victims, Female",0.7,
724,Spain,2010,"Assault rate per 100,000 population",53.4,
724,Spain,2010,"Kidnapping at the national level, rate per 100,000",0.3,
724,Spain,2010,"Theft at the national level, rate per 100,000 population",308.2,
724,Spain,2010,"Robbery at the national level, rate per 100,000 population",179.9,
724,Spain,2010,"Total Sexual Violence at the national level, rate per 100,000",21.2,
724,Spain,2015,"Intentional homicide rates per 100,000",0.6,
724,Spain,2015,"Percentage of male and female intentional homicide victims, Male",0.8,
724,Spain,2015,"Percentage of male and female intentional homicide victims, Female",0.5,
724,Spain,2015,"Assault rate per 100,000 population",62.3,
724,Spain,2015,"Kidnapping at the national level, rate per 100,000",0.2,
724,Spain,2015,"Theft at the national level, rate per 100,000 population",440.8,
724,Spain,2015,"Robbery at the national level, rate per 100,000 population",138.4,
724,Spain,2015,"Total Sexual Violence at the national level, rate per 100,000",16.1,
724,Spain,2019,"Intentional homicide rates per 100,000",0.7,
724,Spain,2019,"Percentage of male and female intentional homicide victims, Male",0.9,
724,Spain,2019,"Percentage of male and female intentional homicide victims, Female",0.5,
724,Spain,2019,"Assault rate per 100,000 population",42.9,
724,Spain,2019,"Kidnapping at the national level, rate per 100,000",0.2,
724,Spain,2019,"Theft at the national level, rate per 100,000 population",376.3,
724,Spain,2019,"Robbery at the national level, rate per 100,000 population",140.9,
724,Spain,2019,"Total Sexual Violence at the national level, rate per 100,000",27.9,
724,Spain,2020,"Intentional homicide rates per 100,000",0.6,
724,Spain,2020,"Percentage of male and female intentional homicide victims, Male",0.8,
724,Spain,2020,"Percentage of male and female intentional homicide victims, Female",0.5,
724,Spain,2020,"Assault rate per 100,000 population",34.2,
724,Spain,2020,"Kidnapping at the national level, rate per 100,000",0.2,
724,Spain,2020,"Theft at the national level, rate per 100,000 population",223.6,
724,Spain,2020,"Total Sexual Violence at the national level, rate per 100,000",23.8,
144,Sri Lanka,2004,"Assault rate per 100,000 population",109.2,
144,Sri Lanka,2004,"Kidnapping at the national level, rate per 100,000",4.5,
144,Sri Lanka,2004,"Theft at the national level, rate per 100,000 population",135.7,
144,Sri Lanka,2004,"Robbery at the national level, rate per 100,000 population",41,
144,Sri Lanka,2005,"Intentional homicide rates per 100,000",6.2,
144,Sri Lanka,2010,"Intentional homicide rates per 100,000",3.8,
144,Sri Lanka,2010,"Percentage of male and female intentional homicide victims, Male",6,
144,Sri Lanka,2010,"Percentage of male and female intentional homicide victims, Female",1.6,
144,Sri Lanka,2010,"Assault rate per 100,000 population",318.9,
144,Sri Lanka,2010,"Kidnapping at the national level, rate per 100,000",1,
144,Sri Lanka,2010,"Theft at the national level, rate per 100,000 population",62.6,
144,Sri Lanka,2010,"Robbery at the national level, rate per 100,000 population",31.8,
144,Sri Lanka,2010,"Total Sexual Violence at the national level, rate per 100,000",4.4,
144,Sri Lanka,2015,"Intentional homicide rates per 100,000",2.3,
144,Sri Lanka,2015,"Percentage of male and female intentional homicide victims, Male",3.7,
144,Sri Lanka,2015,"Percentage of male and female intentional homicide victims, Female",1,
144,Sri Lanka,2015,"Assault rate per 100,000 population",18.1,
144,Sri Lanka,2015,"Kidnapping at the national level, rate per 100,000",1.2,
144,Sri Lanka,2015,"Theft at the national level, rate per 100,000 population",30.7,
144,Sri Lanka,2015,"Robbery at the national level, rate per 100,000 population",19.2,
144,Sri Lanka,2015,"Total Sexual Violence at the national level, rate per 100,000",14.1,
144,Sri Lanka,2018,"Intentional homicide rates per 100,000",2.4,
144,Sri Lanka,2018,"Percentage of male and female intentional homicide victims, Male",4,
144,Sri Lanka,2018,"Percentage of male and female intentional homicide victims, Female",0.9,
144,Sri Lanka,2018,"Assault rate per 100,000 population",13.6,
144,Sri Lanka,2018,"Kidnapping at the national level, rate per 100,000",1.2,
144,Sri Lanka,2018,"Theft at the national level, rate per 100,000 population",28.2,
144,Sri Lanka,2018,"Robbery at the national level, rate per 100,000 population",14.8,
144,Sri Lanka,2018,"Total Sexual Violence at the national level, rate per 100,000",12.2,
144,Sri Lanka,2019,"Intentional homicide rates per 100,000",3.5,
144,Sri Lanka,2019,"Percentage of male and female intentional homicide victims, Male",4.8,
144,Sri Lanka,2019,"Percentage of male and female intentional homicide victims, Female",2.2,
144,Sri Lanka,2019,"Assault rate per 100,000 population",12.9,
144,Sri Lanka,2019,"Kidnapping at the national level, rate per 100,000",1,
144,Sri Lanka,2019,"Robbery at the national level, rate per 100,000 population",13.8,
144,Sri Lanka,2019,"Total Sexual Violence at the national level, rate per 100,000",11.8,
275,State of Palestine,2005,"Intentional homicide rates per 100,000",2.3,
275,State of Palestine,2005,"Assault rate per 100,000 population",183.7,
275,State of Palestine,2005,"Kidnapping at the national level, rate per 100,000",5.6,
275,State of Palestine,2005,"Theft at the national level, rate per 100,000 population",122.4,
275,State of Palestine,2005,"Robbery at the national level, rate per 100,000 population",5.7,
275,State of Palestine,2010,"Intentional homicide rates per 100,000",0.8,
275,State of Palestine,2010,"Percentage of male and female intentional homicide victims, Male",1.1,
275,State of Palestine,2010,"Percentage of male and female intentional homicide victims, Female",0.5,
275,State of Palestine,2010,"Assault rate per 100,000 population",7.1,
275,State of Palestine,2010,"Kidnapping at the national level, rate per 100,000",0.5,
275,State of Palestine,2010,"Theft at the national level, rate per 100,000 population",67.6,
275,State of Palestine,2010,"Robbery at the national level, rate per 100,000 population",70.1,
275,State of Palestine,2010,"Total Sexual Violence at the national level, rate per 100,000",4.4,
275,State of Palestine,2012,"Intentional homicide rates per 100,000",0.6,
275,State of Palestine,2012,"Percentage of male and female intentional homicide victims, Male",1,
275,State of Palestine,2012,"Percentage of male and female intentional homicide victims, Female",0.2,
275,State of Palestine,2012,"Assault rate per 100,000 population",8.2,
275,State of Palestine,2012,"Kidnapping at the national level, rate per 100,000",0.3,
275,State of Palestine,2012,"Theft at the national level, rate per 100,000 population",45.9,
275,State of Palestine,2012,"Robbery at the national level, rate per 100,000 population",47.1,
275,State of Palestine,2012,"Total Sexual Violence at the national level, rate per 100,000",2.8,
275,State of Palestine,2013,"Intentional homicide rates per 100,000",0.6,
275,State of Palestine,2013,"Robbery at the national level, rate per 100,000 population",86.2,
275,State of Palestine,2013,"Total Sexual Violence at the national level, rate per 100,000",3.1,
275,State of Palestine,2015,"Intentional homicide rates per 100,000",1.2,
275,State of Palestine,2015,"Percentage of male and female intentional homicide victims, Male",2,
275,State of Palestine,2015,"Percentage of male and female intentional homicide victims, Female",0.3,
275,State of Palestine,2018,"Intentional homicide rates per 100,000",0.5,
275,State of Palestine,2018,"Percentage of male and female intentional homicide victims, Male",0.9,
275,State of Palestine,2018,"Percentage of male and female intentional homicide victims, Female",0.1,
275,State of Palestine,2018,"Assault rate per 100,000 population",15.7,
275,State of Palestine,2018,"Kidnapping at the national level, rate per 100,000",2.9,
275,State of Palestine,2018,"Theft at the national level, rate per 100,000 population",55.6,
275,State of Palestine,2018,"Total Sexual Violence at the national level, rate per 100,000",5.8,
275,State of Palestine,2020,"Intentional homicide rates per 100,000",0.9,
275,State of Palestine,2020,"Percentage of male and female intentional homicide victims, Male",1.3,
